library,function,line,file
opacus.profiler.profiler.record,profiler.record,544,C:\Users\fpatr\PycharmProjects\Fairness-library-paper./data/clones\parkbeomsik\opacus-fusion\opacus\optimizers\optimizer.py
opacus.utils.module_utils.trainable_modules,trainable_modules,552,C:\Users\fpatr\PycharmProjects\Fairness-library-paper./data/clones\parkbeomsik\opacus-fusion\opacus\optimizers\optimizer.py
opacus.utils.module_utils.trainable_modules,trainable_modules,558,C:\Users\fpatr\PycharmProjects\Fairness-library-paper./data/clones\parkbeomsik\opacus-fusion\opacus\optimizers\optimizer.py
opacus.profiler.profiler.record,profiler.record,652,C:\Users\fpatr\PycharmProjects\Fairness-library-paper./data/clones\parkbeomsik\opacus-fusion\opacus\optimizers\optimizer.py
opacus.profiler.profiler.add_time_explicit,profiler.add_time_explicit,668,C:\Users\fpatr\PycharmProjects\Fairness-library-paper./data/clones\parkbeomsik\opacus-fusion\opacus\optimizers\optimizer.py
opacus.profiler.profiler.add_time_explicit,profiler.add_time_explicit,669,C:\Users\fpatr\PycharmProjects\Fairness-library-paper./data/clones\parkbeomsik\opacus-fusion\opacus\optimizers\optimizer.py
opacus.profiler.profiler.add_time_explicit,profiler.add_time_explicit,670,C:\Users\fpatr\PycharmProjects\Fairness-library-paper./data/clones\parkbeomsik\opacus-fusion\opacus\optimizers\optimizer.py
opacus.profiler.profiler.add_memory_explicit,profiler.add_memory_explicit,671,C:\Users\fpatr\PycharmProjects\Fairness-library-paper./data/clones\parkbeomsik\opacus-fusion\opacus\optimizers\optimizer.py
opacus.profiler.profiler.accumulate_memory_explicit,profiler.accumulate_memory_explicit,672,C:\Users\fpatr\PycharmProjects\Fairness-library-paper./data/clones\parkbeomsik\opacus-fusion\opacus\optimizers\optimizer.py
opacus.custom_tensor.PerBatchGrads,PerBatchGrads,683,C:\Users\fpatr\PycharmProjects\Fairness-library-paper./data/clones\parkbeomsik\opacus-fusion\opacus\optimizers\optimizer.py
opacus.custom_tensor.PerBatchGrads,PerBatchGrads,687,C:\Users\fpatr\PycharmProjects\Fairness-library-paper./data/clones\parkbeomsik\opacus-fusion\opacus\optimizers\optimizer.py
opacus.custom_tensor.PerBatchGrads,PerBatchGrads,694,C:\Users\fpatr\PycharmProjects\Fairness-library-paper./data/clones\parkbeomsik\opacus-fusion\opacus\optimizers\optimizer.py
opacus.custom_tensor.PerBatchGrads,PerBatchGrads,697,C:\Users\fpatr\PycharmProjects\Fairness-library-paper./data/clones\parkbeomsik\opacus-fusion\opacus\optimizers\optimizer.py
opacus.custom_tensor.PerBatchGrads,PerBatchGrads,705,C:\Users\fpatr\PycharmProjects\Fairness-library-paper./data/clones\parkbeomsik\opacus-fusion\opacus\optimizers\optimizer.py
opacus.custom_tensor.PerBatchGrads,PerBatchGrads,708,C:\Users\fpatr\PycharmProjects\Fairness-library-paper./data/clones\parkbeomsik\opacus-fusion\opacus\optimizers\optimizer.py
opacus.utils.module_utils.trainable_modules,trainable_modules,719,C:\Users\fpatr\PycharmProjects\Fairness-library-paper./data/clones\parkbeomsik\opacus-fusion\opacus\optimizers\optimizer.py
opacus.utils.module_utils.trainable_modules,trainable_modules,746,C:\Users\fpatr\PycharmProjects\Fairness-library-paper./data/clones\parkbeomsik\opacus-fusion\opacus\optimizers\optimizer.py
opacus.profiler.profiler.record,profiler.record,814,C:\Users\fpatr\PycharmProjects\Fairness-library-paper./data/clones\parkbeomsik\opacus-fusion\opacus\optimizers\optimizer.py
opacus.profiler.profiler.add_time_explicit,profiler.add_time_explicit,832,C:\Users\fpatr\PycharmProjects\Fairness-library-paper./data/clones\parkbeomsik\opacus-fusion\opacus\optimizers\optimizer.py
opacus.profiler.profiler.add_time_explicit,profiler.add_time_explicit,833,C:\Users\fpatr\PycharmProjects\Fairness-library-paper./data/clones\parkbeomsik\opacus-fusion\opacus\optimizers\optimizer.py
opacus.profiler.profiler.add_time_explicit,profiler.add_time_explicit,834,C:\Users\fpatr\PycharmProjects\Fairness-library-paper./data/clones\parkbeomsik\opacus-fusion\opacus\optimizers\optimizer.py
opacus.profiler.profiler.accumulate_memory_explicit,profiler.accumulate_memory_explicit,835,C:\Users\fpatr\PycharmProjects\Fairness-library-paper./data/clones\parkbeomsik\opacus-fusion\opacus\optimizers\optimizer.py
opacus.custom_tensor.PerBatchGrads,PerBatchGrads,850,C:\Users\fpatr\PycharmProjects\Fairness-library-paper./data/clones\parkbeomsik\opacus-fusion\opacus\optimizers\optimizer.py
opacus.custom_tensor.PerBatchGrads,PerBatchGrads,852,C:\Users\fpatr\PycharmProjects\Fairness-library-paper./data/clones\parkbeomsik\opacus-fusion\opacus\optimizers\optimizer.py
opacus.custom_tensor.PerBatchGrads,PerBatchGrads,861,C:\Users\fpatr\PycharmProjects\Fairness-library-paper./data/clones\parkbeomsik\opacus-fusion\opacus\optimizers\optimizer.py
opacus.custom_tensor.PerBatchGrads,PerBatchGrads,863,C:\Users\fpatr\PycharmProjects\Fairness-library-paper./data/clones\parkbeomsik\opacus-fusion\opacus\optimizers\optimizer.py
opacus.custom_tensor.PerBatchGrads,PerBatchGrads,869,C:\Users\fpatr\PycharmProjects\Fairness-library-paper./data/clones\parkbeomsik\opacus-fusion\opacus\optimizers\optimizer.py
opacus.custom_tensor.PerBatchGrads,PerBatchGrads,871,C:\Users\fpatr\PycharmProjects\Fairness-library-paper./data/clones\parkbeomsik\opacus-fusion\opacus\optimizers\optimizer.py
opacus.custom_tensor.PerBatchGrads,PerBatchGrads,881,C:\Users\fpatr\PycharmProjects\Fairness-library-paper./data/clones\parkbeomsik\opacus-fusion\opacus\optimizers\optimizer.py
