library,function,line,file,logging_type
tensorflow.logging.info,tf.logging.info,784,C:\Users\fpatr\PycharmProjects\Fairness-library-paper./data/clones\data-science-on-aws-workshop-2021-06-28\07_train\archive\bert\src_bert_tf\amazon_run_classifier.py,Python logging
tensorflow.logging.info,tf.logging.info,805,C:\Users\fpatr\PycharmProjects\Fairness-library-paper./data/clones\data-science-on-aws-workshop-2021-06-28\07_train\archive\bert\src_bert_tf\amazon_run_classifier.py,Python logging
tensorflow.logging.info,tf.logging.info,807,C:\Users\fpatr\PycharmProjects\Fairness-library-paper./data/clones\data-science-on-aws-workshop-2021-06-28\07_train\archive\bert\src_bert_tf\amazon_run_classifier.py,Python logging
tensorboardX.SummaryWriter,SummaryWriter,296,C:\Users\fpatr\PycharmProjects\Fairness-library-paper./data/clones\data-science-on-aws-workshop-2021-06-28\07_train\archive\extras\bert\fast-bert\fast_bert\learner_cls.py,TensorBoard
tensorboardX.SummaryWriter,SummaryWriter,86,C:\Users\fpatr\PycharmProjects\Fairness-library-paper./data/clones\data-science-on-aws-workshop-2021-06-28\07_train\archive\extras\bert\fast-bert\fast_bert\learner_lm.py,TensorBoard
tensorboardX.SummaryWriter,SummaryWriter,75,C:\Users\fpatr\PycharmProjects\Fairness-library-paper./data/clones\data-science-on-aws-workshop-2021-06-28\07_train\archive\extras\bert\fast-bert\fast_bert\learner_qa.py,TensorBoard
tensorboardX.SummaryWriter,SummaryWriter,67,C:\Users\fpatr\PycharmProjects\Fairness-library-paper./data/clones\data-science-on-aws-workshop-2021-06-28\07_train\archive\extras\bert\pytorch-finetune\train_scripts\run_glue.py,TensorBoard
tensorboardX.SummaryWriter,SummaryWriter,69,C:\Users\fpatr\PycharmProjects\Fairness-library-paper./data/clones\data-science-on-aws-workshop-2021-06-28\07_train\archive\extras\bert\pytorch-finetune\train_scripts\run_squad.py,TensorBoard
tensorflow.compat.v1.python.platform.tf_logging.warning,logging.warning,227,C:\Users\fpatr\PycharmProjects\Fairness-library-paper./data/clones\data-science-on-aws-workshop-2021-06-28\07_train\privacy\tensorflow_privacy\privacy\bolt_on\losses.py,Python logging
absl.logging.info,logging.info,73,C:\Users\fpatr\PycharmProjects\Fairness-library-paper./data/clones\data-science-on-aws-workshop-2021-06-28\07_train\privacy\tensorflow_privacy\privacy\membership_inference_attack\keras_evaluation.py,Python logging
absl.logging.info,logging.info,84,C:\Users\fpatr\PycharmProjects\Fairness-library-paper./data/clones\data-science-on-aws-workshop-2021-06-28\07_train\privacy\tensorflow_privacy\privacy\membership_inference_attack\keras_evaluation.py,Python logging
tensorflow_privacy.privacy.membership_inference_attack.utils_tensorboard.write_results_to_tensorboard,write_results_to_tensorboard,94,C:\Users\fpatr\PycharmProjects\Fairness-library-paper./data/clones\data-science-on-aws-workshop-2021-06-28\07_train\privacy\tensorflow_privacy\privacy\membership_inference_attack\keras_evaluation.py,TensorBoard
absl.logging.info,logging.info,89,C:\Users\fpatr\PycharmProjects\Fairness-library-paper./data/clones\data-science-on-aws-workshop-2021-06-28\07_train\privacy\tensorflow_privacy\privacy\membership_inference_attack\tf_estimator_evaluation.py,Python logging
absl.logging.info,logging.info,100,C:\Users\fpatr\PycharmProjects\Fairness-library-paper./data/clones\data-science-on-aws-workshop-2021-06-28\07_train\privacy\tensorflow_privacy\privacy\membership_inference_attack\tf_estimator_evaluation.py,Python logging
tensorflow_privacy.privacy.membership_inference_attack.utils_tensorboard.write_results_to_tensorboard,write_results_to_tensorboard,111,C:\Users\fpatr\PycharmProjects\Fairness-library-paper./data/clones\data-science-on-aws-workshop-2021-06-28\07_train\privacy\tensorflow_privacy\privacy\membership_inference_attack\tf_estimator_evaluation.py,TensorBoard
absl.logging.info,logging.info,146,C:\Users\fpatr\PycharmProjects\Fairness-library-paper./data/clones\data-science-on-aws-workshop-2021-06-28\07_train\privacy\tensorflow_privacy\privacy\membership_inference_attack\tf_estimator_evaluation.py,Python logging
absl.logging.info,logging.info,147,C:\Users\fpatr\PycharmProjects\Fairness-library-paper./data/clones\data-science-on-aws-workshop-2021-06-28\07_train\privacy\tensorflow_privacy\privacy\membership_inference_attack\tf_estimator_evaluation.py,Python logging
absl.logging.warning,logging.warning,24,C:\Users\fpatr\PycharmProjects\Fairness-library-paper./data/clones\data-science-on-aws-workshop-2021-06-28\07_train\privacy\tensorflow_privacy\privacy\optimizers\dp_optimizer.py,Python logging
absl.logging.warning,logging.warning,22,C:\Users\fpatr\PycharmProjects\Fairness-library-paper./data/clones\data-science-on-aws-workshop-2021-06-28\07_train\privacy\tensorflow_privacy\privacy\optimizers\dp_optimizer_vectorized.py,Python logging
absl.logging.info,logging.info,108,C:\Users\fpatr\PycharmProjects\Fairness-library-paper./data/clones\data-science-on-aws-workshop-2021-06-28\07_train\privacy\tutorials\mnist_dpsgd_tutorial.py,Python logging
absl.logging.info,logging.info,128,C:\Users\fpatr\PycharmProjects\Fairness-library-paper./data/clones\data-science-on-aws-workshop-2021-06-28\07_train\privacy\tutorials\mnist_dpsgd_tutorial_tpu.py,Python logging
dllogger.log,dllogger.log,507,C:\Users\fpatr\PycharmProjects\Fairness-library-paper./data/clones\data-science-on-aws-workshop-2021-06-28\08_optimize\distributed-training\pytorch\model_parallel\bert\bert_example\sagemaker_smp_pretrain.py,dllogger
dllogger.log,dllogger.log,571,C:\Users\fpatr\PycharmProjects\Fairness-library-paper./data/clones\data-science-on-aws-workshop-2021-06-28\08_optimize\distributed-training\pytorch\model_parallel\bert\bert_example\sagemaker_smp_pretrain.py,dllogger
dllogger.log,dllogger.log,577,C:\Users\fpatr\PycharmProjects\Fairness-library-paper./data/clones\data-science-on-aws-workshop-2021-06-28\08_optimize\distributed-training\pytorch\model_parallel\bert\bert_example\sagemaker_smp_pretrain.py,dllogger
dllogger.log,dllogger.log,581,C:\Users\fpatr\PycharmProjects\Fairness-library-paper./data/clones\data-science-on-aws-workshop-2021-06-28\08_optimize\distributed-training\pytorch\model_parallel\bert\bert_example\sagemaker_smp_pretrain.py,dllogger
dllogger.log,dllogger.log,582,C:\Users\fpatr\PycharmProjects\Fairness-library-paper./data/clones\data-science-on-aws-workshop-2021-06-28\08_optimize\distributed-training\pytorch\model_parallel\bert\bert_example\sagemaker_smp_pretrain.py,dllogger
dllogger.log,dllogger.log,583,C:\Users\fpatr\PycharmProjects\Fairness-library-paper./data/clones\data-science-on-aws-workshop-2021-06-28\08_optimize\distributed-training\pytorch\model_parallel\bert\bert_example\sagemaker_smp_pretrain.py,dllogger
dllogger.log,dllogger.log,686,C:\Users\fpatr\PycharmProjects\Fairness-library-paper./data/clones\data-science-on-aws-workshop-2021-06-28\08_optimize\distributed-training\pytorch\model_parallel\bert\bert_example\sagemaker_smp_pretrain.py,dllogger
dllogger.log,dllogger.log,689,C:\Users\fpatr\PycharmProjects\Fairness-library-paper./data/clones\data-science-on-aws-workshop-2021-06-28\08_optimize\distributed-training\pytorch\model_parallel\bert\bert_example\sagemaker_smp_pretrain.py,dllogger
dllogger.log,dllogger.log,699,C:\Users\fpatr\PycharmProjects\Fairness-library-paper./data/clones\data-science-on-aws-workshop-2021-06-28\08_optimize\distributed-training\pytorch\model_parallel\bert\bert_example\sagemaker_smp_pretrain.py,dllogger
dllogger.log,dllogger.log,779,C:\Users\fpatr\PycharmProjects\Fairness-library-paper./data/clones\data-science-on-aws-workshop-2021-06-28\08_optimize\distributed-training\pytorch\model_parallel\bert\bert_example\sagemaker_smp_pretrain.py,dllogger
rl_coach.logger.screen.warning,screen.warning,123,C:\Users\fpatr\PycharmProjects\Fairness-library-paper./data/clones\data-science-on-aws-workshop-2021-06-28\09_deploy\common\sagemaker_rl\coach_launcher.py,Python logging
rl_coach.logger.screen.warning,screen.warning,250,C:\Users\fpatr\PycharmProjects\Fairness-library-paper./data/clones\data-science-on-aws-workshop-2021-06-28\09_deploy\common\sagemaker_rl\coach_launcher.py,Python logging
rl_coach.logger.screen.warning,screen.warning,278,C:\Users\fpatr\PycharmProjects\Fairness-library-paper./data/clones\data-science-on-aws-workshop-2021-06-28\09_deploy\common\sagemaker_rl\coach_launcher.py,Python logging
logging.debug,logging.debug,32,C:\Users\fpatr\PycharmProjects\Fairness-library-paper./data/clones\data-science-on-aws-workshop-2021-06-28\09_deploy\common\sagemaker_rl\configuration_list.py,Python logging
logging.info,logging.info,128,C:\Users\fpatr\PycharmProjects\Fairness-library-paper./data/clones\data-science-on-aws-workshop-2021-06-28\09_deploy\neo\mnist.py,Python logging
logging.info,logging.info,143,C:\Users\fpatr\PycharmProjects\Fairness-library-paper./data/clones\data-science-on-aws-workshop-2021-06-28\09_deploy\neo\mnist.py,Python logging
logging.info,logging.info,29,C:\Users\fpatr\PycharmProjects\Fairness-library-paper./data/clones\data-science-on-aws-workshop-2021-06-28\09_deploy\src\eval-cfa-vw.py,Python logging
logging.info,logging.info,30,C:\Users\fpatr\PycharmProjects\Fairness-library-paper./data/clones\data-science-on-aws-workshop-2021-06-28\09_deploy\src\eval-cfa-vw.py,Python logging
logging.warning,logging.warning,44,C:\Users\fpatr\PycharmProjects\Fairness-library-paper./data/clones\data-science-on-aws-workshop-2021-06-28\09_deploy\src\eval-cfa-vw.py,Python logging
logging.error,logging.error,53,C:\Users\fpatr\PycharmProjects\Fairness-library-paper./data/clones\data-science-on-aws-workshop-2021-06-28\09_deploy\src\eval-cfa-vw.py,Python logging
logging.info,logging.info,60,C:\Users\fpatr\PycharmProjects\Fairness-library-paper./data/clones\data-science-on-aws-workshop-2021-06-28\09_deploy\src\eval-cfa-vw.py,Python logging
logging.info,logging.info,64,C:\Users\fpatr\PycharmProjects\Fairness-library-paper./data/clones\data-science-on-aws-workshop-2021-06-28\09_deploy\src\eval-cfa-vw.py,Python logging
logging.info,logging.info,68,C:\Users\fpatr\PycharmProjects\Fairness-library-paper./data/clones\data-science-on-aws-workshop-2021-06-28\09_deploy\src\eval-cfa-vw.py,Python logging
logging.info,logging.info,100,C:\Users\fpatr\PycharmProjects\Fairness-library-paper./data/clones\data-science-on-aws-workshop-2021-06-28\09_deploy\src\eval-cfa-vw.py,Python logging
logging.info,logging.info,28,C:\Users\fpatr\PycharmProjects\Fairness-library-paper./data/clones\data-science-on-aws-workshop-2021-06-28\09_deploy\src\train-vw.py,Python logging
logging.info,logging.info,29,C:\Users\fpatr\PycharmProjects\Fairness-library-paper./data/clones\data-science-on-aws-workshop-2021-06-28\09_deploy\src\train-vw.py,Python logging
logging.info,logging.info,44,C:\Users\fpatr\PycharmProjects\Fairness-library-paper./data/clones\data-science-on-aws-workshop-2021-06-28\09_deploy\src\train-vw.py,Python logging
logging.info,logging.info,55,C:\Users\fpatr\PycharmProjects\Fairness-library-paper./data/clones\data-science-on-aws-workshop-2021-06-28\09_deploy\src\train-vw.py,Python logging
logging.info,logging.info,64,C:\Users\fpatr\PycharmProjects\Fairness-library-paper./data/clones\data-science-on-aws-workshop-2021-06-28\09_deploy\src\train-vw.py,Python logging
logging.info,logging.info,79,C:\Users\fpatr\PycharmProjects\Fairness-library-paper./data/clones\data-science-on-aws-workshop-2021-06-28\09_deploy\src\train-vw.py,Python logging
logging.info,logging.info,100,C:\Users\fpatr\PycharmProjects\Fairness-library-paper./data/clones\data-science-on-aws-workshop-2021-06-28\09_deploy\src\train-vw.py,Python logging
tensorflow.logging.warning,tf.logging.warning,16,C:\Users\fpatr\PycharmProjects\Fairness-library-paper./data/clones\data-science-on-aws-workshop-2021-06-28\10_pipeline\kubeflow\wip\privacy\optimizers\dp_optimizer.py,Python logging
tensorflow.logging.info,tf.logging.info,163,C:\Users\fpatr\PycharmProjects\Fairness-library-paper./data/clones\data-science-on-aws-workshop-2021-06-28\10_pipeline\kubeflow\wip\src\mnist\model.py,Python logging
tensorflow.logging.info,tf.logging.info,168,C:\Users\fpatr\PycharmProjects\Fairness-library-paper./data/clones\data-science-on-aws-workshop-2021-06-28\10_pipeline\kubeflow\wip\src\mnist\model.py,Python logging
tensorflow.logging.info,tf.logging.info,174,C:\Users\fpatr\PycharmProjects\Fairness-library-paper./data/clones\data-science-on-aws-workshop-2021-06-28\10_pipeline\kubeflow\wip\src\mnist\model.py,Python logging
tensorflow.logging.info,tf.logging.info,176,C:\Users\fpatr\PycharmProjects\Fairness-library-paper./data/clones\data-science-on-aws-workshop-2021-06-28\10_pipeline\kubeflow\wip\src\mnist\model.py,Python logging
logging.warning,logging.warning,222,C:\Users\fpatr\PycharmProjects\Fairness-library-paper./data/clones\deepchem\deepchem\deepchem\feat\complex_featurizers\complex_atomic_coordinates.py,Python logging
logging.warning,logging.warning,227,C:\Users\fpatr\PycharmProjects\Fairness-library-paper./data/clones\deepchem\deepchem\deepchem\feat\complex_featurizers\complex_atomic_coordinates.py,Python logging
logging.warning,logging.warning,248,C:\Users\fpatr\PycharmProjects\Fairness-library-paper./data/clones\deepchem\deepchem\deepchem\feat\complex_featurizers\complex_atomic_coordinates.py,Python logging
logging.warning,logging.warning,253,C:\Users\fpatr\PycharmProjects\Fairness-library-paper./data/clones\deepchem\deepchem\deepchem\feat\complex_featurizers\complex_atomic_coordinates.py,Python logging
logging.info,logging.info,269,C:\Users\fpatr\PycharmProjects\Fairness-library-paper./data/clones\deepchem\deepchem\deepchem\feat\complex_featurizers\complex_atomic_coordinates.py,Python logging
logging.warning,logging.warning,81,C:\Users\fpatr\PycharmProjects\Fairness-library-paper./data/clones\deepchem\deepchem\deepchem\feat\material_featurizers\cgcnn_featurizer.py,Python logging
logging.warning,logging.warning,367,C:\Users\fpatr\PycharmProjects\Fairness-library-paper./data/clones\deepchem\deepchem\deepchem\feat\material_featurizers\lcnn_featurizer.py,Python logging
logging.error,logging.error,114,C:\Users\fpatr\PycharmProjects\Fairness-library-paper./data/clones\deepchem\deepchem\deepchem\feat\molecule_featurizers\rdkit_descriptors.py,Python logging
wandb.termwarn,wandb.termwarn,26,C:\Users\fpatr\PycharmProjects\Fairness-library-paper./data/clones\deepchem\deepchem\deepchem\models\keras_model.py,Python logging
wandb.termwarn,wandb.termwarn,30,C:\Users\fpatr\PycharmProjects\Fairness-library-paper./data/clones\deepchem\deepchem\deepchem\models\torch_models\torch_model.py,Python logging
torch.utils.tensorboard.device,torch.device,196,C:\Users\fpatr\PycharmProjects\Fairness-library-paper./data/clones\deepchem\deepchem\deepchem\models\torch_models\torch_model.py,TensorBoard
torch.utils.tensorboard.device,torch.device,198,C:\Users\fpatr\PycharmProjects\Fairness-library-paper./data/clones\deepchem\deepchem\deepchem\models\torch_models\torch_model.py,TensorBoard
torch.utils.tensorboard.utils.tensorboard.SummaryWriter,torch.utils.tensorboard.SummaryWriter,245,C:\Users\fpatr\PycharmProjects\Fairness-library-paper./data/clones\deepchem\deepchem\deepchem\models\torch_models\torch_model.py,TensorBoard
torch.utils.tensorboard.zeros,torch.zeros,893,C:\Users\fpatr\PycharmProjects\Fairness-library-paper./data/clones\deepchem\deepchem\deepchem\models\torch_models\torch_model.py,TensorBoard
torch.utils.tensorboard.reshape,torch.reshape,901,C:\Users\fpatr\PycharmProjects\Fairness-library-paper./data/clones\deepchem\deepchem\deepchem\models\torch_models\torch_model.py,TensorBoard
torch.utils.tensorboard.stack,torch.stack,901,C:\Users\fpatr\PycharmProjects\Fairness-library-paper./data/clones\deepchem\deepchem\deepchem\models\torch_models\torch_model.py,TensorBoard
